timestamp,value
304,9999.919625170001
305,9999.918738270002
306,9999.918738270002
307,9999.918738270002
308,9999.91902407
309,9999.920236070002
310,9999.92267037
311,9999.922946470002
312,9999.923261670001
313,9999.922946470002
314,9999.924463970001
315,9999.922946470002
316,9999.92145827
317,9999.920236070002
318,9999.92055167
319,9999.92145827
320,9999.92267037
321,9999.92267037
322,9999.925656370002
323,9999.92474987
324,9999.930781070001
325,9999.93196347
326,9999.93137227
327,9999.929568970001
328,9999.928977570002
329,9999.928977570002
330,9999.93137227
331,9999.930781070001
332,9999.92986467
333,9999.930781070001
334,9999.93137227
335,9999.930781070001
336,9999.93379667
337,9999.933185570002
338,9999.932269070001
339,9999.932574670001
340,9999.93379667
341,9999.93470327
342,9999.93708827
343,9999.939502870002
344,9999.937384070001
345,9999.93708827
346,9999.937384070001
347,9999.935304670002
348,9999.93379667
349,9999.932269070001
350,9999.930475570001
351,9999.930781070001
352,9999.93589577
353,9999.93379667
354,9999.934102170002
355,9999.93708827
356,9999.936496970002
357,9999.936496970002
358,9999.937699270002
359,9999.937384070001
360,9999.93708827
361,9999.93708827
362,9999.937384070001
363,9999.93708827
364,9999.936496970002
365,9999.93708827
366,9999.941325970001
367,9999.941611670001
368,9999.942222770002
369,9999.944026170002
370,9999.94643107
371,9999.94491317
372,9999.94341537
373,9999.941325970001
374,9999.939808170002
375,9999.939808170002
376,9999.942222770002
377,9999.942794370001
378,9999.940104070001
379,9999.939808170002
380,9999.94071477
381,9999.940104070001
382,9999.940104070001
383,9999.94520897
384,9999.94491317
385,9999.948244570001
386,9999.947022270002
387,9999.953349570002
388,9999.950943570002
389,9999.947644570002
390,9999.95213757
391,9999.953349570002
392,9999.953349570002
393,9999.953349570002
394,9999.949721570001
395,9999.949721570001
396,9999.948834570001
397,9999.947644570002
398,9999.949721570001
399,9999.950943570002
400,9999.949131570002
401,9999.949721570001
402,9999.948834570001
403,9999.948244570001
404,9999.95003757
405,9999.953349570002
406,9999.95635557
407,9999.959064570001
408,9999.96147057
409,9999.959645570001
410,9999.95845557
411,9999.965077570001
412,9999.968377570001
413,9999.967501570001
414,9999.964750570001
415,9999.960899570002
416,9999.960899570002
417,9999.96179257
418,9999.967825570002
419,9999.969806570001
420,9999.96542057
421,9999.97144257
422,9999.972665570001
423,9999.98404857
424,9999.98254857
425,9999.985535570002
426,9999.98254857
427,9999.98254857
428,9999.98101257
429,9999.98015357
430,9999.98614457
431,9999.985277570002
432,9999.98614457
433,9999.985535570002
434,9999.987102570001
435,9999.98614457
436,9999.98614457
437,9999.98675657
438,9999.98938957
439,9999.992777570002
440,9999.993115570001
441,9999.989170570001
442,9999.98254857
443,9999.98254857
444,9999.982874570002
445,9999.98254857
446,9999.98404857
447,9999.98189957
448,9999.975847570002
449,9999.975847570002
450,9999.978931570002
451,9999.98254857
452,9999.977710570001
453,9999.97803557
454,9999.98189957
455,9999.983466570002
456,9999.98189957
457,9999.98189957
458,9999.98015357
459,9999.982874570002
460,9999.98853057
461,9999.98101257
462,9999.975847570002
463,9999.97744457
464,9999.98015357
465,9999.98675657
466,9999.983466570002
467,9999.97803557
468,9999.972959570001
469,9999.968377570001
470,9999.966594570002
471,9999.972959570001
472,9999.97744457
473,9999.975256570002
474,9999.971718570001
475,9999.97497957
476,9999.968969570002
477,9999.964750570001
478,9999.96179257
479,9999.964750570001
480,9999.965077570001
481,9999.96542057
482,9999.967825570002
483,9999.96417957
484,9999.966594570002
485,9999.966003570002
486,9999.972959570001
487,9999.975847570002
488,9999.98254857
489,9999.98254857
490,9999.981601570002
491,9999.98015357
492,9999.98015357
493,9999.983466570002
494,9999.981601570002
495,9999.983466570002
496,9999.98404857
497,9999.98493457
498,9999.98614457
499,9999.989170570001
500,9999.98614457
501,9999.977710570001
502,9999.977710570001
503,9999.98041157
504,9999.979248570002
505,9999.977710570001
506,9999.981601570002
507,9999.978931570002
508,9999.969806570001
509,9999.966594570002
510,9999.971718570001
511,9999.97803557
512,9999.975847570002
513,9999.97497957
514,9999.97350157
515,9999.979494570001
516,9999.982874570002
517,9999.979248570002
518,9999.97684257
519,9999.975847570002
520,9999.96924657
521,9999.972959570001
522,9999.975256570002
523,9999.975256570002
524,9999.97412457
525,9999.975256570002
526,9999.97144257
527,9999.970152570002
528,9999.97144257
529,9999.972024570001
530,9999.97744457
531,9999.97497957
532,9999.972665570001
533,9999.97350157
534,9999.97350157
535,9999.970821570001
536,9999.970152570002
537,9999.96924657
538,9999.971718570001
539,9999.97144257
540,9999.97497957
541,9999.972665570001
542,9999.972665570001
543,9999.975847570002
544,9999.97744457
545,9999.978931570002
546,9999.981601570002
547,9999.98614457
548,9999.982874570002
549,9999.981601570002
550,9999.98015357
551,9999.98041157
552,9999.98493457
553,9999.98041157
554,9999.979494570001
555,9999.98404857
556,9999.98015357
557,9999.978931570002
558,9999.979494570001
559,9999.98254857
560,9999.989979570002
561,9999.998199570002
562,9999.999412570001
563,9999.99758857
564,9999.997902570001
565,10000.003027570001
566,10000.00779757
567,10000.00686257
568,10000.011748570001
569,10000.00686257
570,10000.006328570002
571,10000.010556570001
572,10000.00808257
573,10000.002111570002
574,10000.004200570002
575,10000.00686257
576,10000.002111570002
577,10000.002771570002
578,10000.00544357
579,10000.00544357
580,10000.00544357
581,10000.00453657
582,10000.001176570002
583,9999.999412570001
584,10000.001176570002
585,9999.999412570001
586,10000.000584570002
587,10000.00869457
588,10000.011748570001
589,10000.015297570002
590,10000.015297570002
591,10000.01774957
592,10000.018067570001
593,10000.014676570001
594,10000.02800057
595,10000.034317570002
596,10000.03032757
597,10000.046678570001
598,10000.04091257
599,10000.03131057
600,10000.04422157
601,10000.03578557
602,10000.034032570002
603,10000.045464570001
604,10000.055023570001
605,10000.05054057
606,10000.055674570001
607,10000.056894570002
608,10000.055674570001
609,10000.05385057
610,10000.049276570002
611,10000.04992757
612,10000.044862570001
613,10000.045464570001
614,10000.05929957
615,10000.06739157
616,10000.08065757
617,10000.096612570002
618,10000.085760570002
619,10000.081552570002
620,10000.07700257
621,10000.084254570002
622,10000.093022570001
623,10000.106790570002
624,10000.106790570002
625,10000.109847570002
626,10000.100485570001
627,10000.09119957
628,10000.101126570002
629,10000.10444457
630,10000.099568570002
631,10000.089681570002
632,10000.097794570001
633,10000.096021570002
634,10000.09210757
635,10000.085760570002
636,10000.09210757
637,10000.098708570002
638,10000.094769570002
639,10000.10413157
640,10000.103569570001
641,10000.100485570001
642,10000.096021570002
643,10000.097794570001
644,10000.099568570002
645,10000.09119957
646,10000.081847570002
647,10000.089337570002
648,10000.097794570001
649,10000.11678557
650,10000.11678557
651,10000.109847570002
652,10000.10166557
653,10000.106240570001
654,10000.113660570001
655,10000.111038570001
656,10000.100485570001
657,10000.10230557
658,10000.113660570001
659,10000.115572570001
660,10000.114310570001
661,10000.127889570002
662,10000.12604857
663,10000.132423570001
664,10000.127889570002
665,10000.128777570002
666,10000.136346570001
667,10000.138967570001
668,10000.144781570001
669,10000.14747257
670,10000.14654757
671,10000.148705570002
672,10000.14747257
673,10000.148705570002
674,10000.14386657
675,10000.136986570002
676,10000.131182570001
677,10000.14238857
678,10000.145049570001
679,10000.141422570001
680,10000.132119570002
681,10000.122431570002
682,10000.127278570002
683,10000.127278570002
684,10000.12604857
685,10000.140162570002
686,10000.14622057
687,10000.147758570001
688,10000.144141570001
689,10000.139538570002
690,10000.13761657
691,10000.139538570002
692,10000.14238857
693,10000.139538570002
694,10000.139538570002
695,10000.14238857
696,10000.14238857
697,10000.144141570001
698,10000.144141570001
699,10000.14238857
700,10000.159210570002
701,10000.151583570001
702,10000.159210570002
703,10000.155405570002
704,10000.162808570001
705,10000.15740657
706,10000.162808570001
707,10000.151583570001
708,10000.151583570001
709,10000.153771570001
710,10000.151583570001
711,10000.147758570001
712,10000.152509570002
713,10000.153771570001
714,10000.14238857
715,10000.127278570002
716,10000.131182570001
717,10000.13303457
718,10000.151583570001
719,10000.170277570001
720,10000.17789457
721,10000.17789457
722,10000.17240757
723,10000.161299570002
724,10000.158262570001
725,10000.16670157
726,10000.161299570002
727,10000.16670157
728,10000.164965570002
729,10000.162187570002
730,10000.155405570002
731,10000.159210570002
732,10000.15740657
733,10000.14990557
734,10000.164965570002
735,10000.17240757
736,10000.19494357
737,10000.19681857
738,10000.21033757
739,10000.219945570001
740,10000.214230570002
741,10000.216052570002
742,10000.216052570002
743,10000.219945570001
744,10000.214230570002
745,10000.223573570001
746,10000.236857570002
747,10000.246162570002
748,10000.24046457
749,10000.23857357
750,10000.23857357
751,10000.23857357
752,10000.23857357
753,10000.253689570001
754,10000.242218570002
755,10000.23857357
756,10000.232827570002
757,10000.22721857
758,10000.222715570002
759,10000.244358570002
760,10000.251847570002
761,10000.257248570002
762,10000.246162570002
763,10000.236857570002
764,10000.236857570002
765,10000.23857357
766,10000.236857570002
767,10000.225337570002
768,10000.254636570002
769,10000.262962570001
770,10000.272416570002
771,10000.280169570002
772,10000.266984570002
773,10000.257248570002
774,10000.272416570002
775,10000.285610570001
776,10000.28736557
777,10000.293090570001
778,10000.266984570002
779,10000.265101570001
780,10000.255515570001
781,10000.254636570002
782,10000.247914570002
783,10000.257248570002
784,10000.247914570002
785,10000.23857357
786,10000.21033757
787,10000.12186957
788,10000.106790570002
789,10000.15186757
790,10000.12395857
791,10000.114616570001
792,10000.058126570002
793,10000.074958570001
794,10000.099568570002
795,10000.144781570001
796,10000.13793457
797,10000.138967570001
798,10000.120037570001
799,10000.118292570001
800,10000.13333057
801,10000.13149757
802,10000.127556570002
803,10000.120037570001
804,10000.127556570002
805,10000.138967570001
806,10000.127556570002
807,10000.12395857
808,10000.110743570001
809,10000.120037570001
810,10000.106790570002
811,10000.114616570001
812,10000.120037570001
813,10000.125741570002
814,10000.12186957
815,10000.110743570001
816,10000.095724570001
817,10000.097498570001
818,10000.091812570001
819,10000.07671257
820,10000.07886257
821,10000.095724570001
822,10000.106790570002
823,10000.110743570001
824,10000.10891957
825,10000.103243570002
826,10000.127556570002
827,10000.129705570002
828,10000.14261457
829,10000.14261457
830,10000.15186757
831,10000.16154857
832,10000.15979257
833,10000.165233570002
834,10000.16792257
835,10000.15018457
836,10000.164335570002
837,10000.17397157
838,10000.163398570001
839,10000.184113570002
840,10000.183010570001
841,10000.17666357
842,10000.182093570002
843,10000.148458570002
844,10000.166984570002
845,10000.163398570001
846,10000.165233570002
847,10000.165233570002
848,10000.17000157
849,10000.169074570002
850,10000.169074570002
851,10000.14654757
852,10000.149237570002
853,10000.14261457
854,10000.15504257
855,10000.14654757
856,10000.14654757
857,10000.157622570001
858,10000.15979257
859,10000.16154857
860,10000.157622570001
861,10000.144781570001
862,10000.14654757
863,10000.13793457
864,10000.138967570001
865,10000.14654757
866,10000.155898570001
867,10000.152804570002
868,10000.155898570001
869,10000.157622570001
870,10000.162509570002
871,10000.16154857
872,10000.16154857
873,10000.172701570002
874,10000.169074570002
875,10000.165233570002
876,10000.16154857
877,10000.16154857
878,10000.17096857
879,10000.172701570002
880,10000.184113570002
881,10000.19714157
882,10000.200129570001
883,10000.200129570001
884,10000.19526057
885,10000.199211570001
886,10000.187820570001
887,10000.191712570002
888,10000.19526057
889,10000.185947570002
890,10000.194334570002
891,10000.185947570002
892,10000.184113570002
893,10000.17759957
894,10000.178446570002
895,10000.166984570002
896,10000.15504257
897,10000.149237570002
898,10000.15979257
899,10000.155898570001
900,10000.144781570001
901,10000.148458570002
902,10000.138967570001
903,10000.14261457
904,10000.16154857
905,10000.15407557
906,10000.155898570001
907,10000.15979257
908,10000.16154857
909,10000.157622570001
910,10000.144781570001
911,10000.144781570001
912,10000.148458570002
913,10000.15018457
914,10000.14654757
915,10000.144781570001
916,10000.149237570002
917,10000.15504257
918,10000.15979257
919,10000.16154857
920,10000.158865570002
921,10000.155898570001
922,10000.155898570001
923,10000.16154857
924,10000.163398570001
925,10000.16154857
926,10000.157622570001
927,10000.15407557
928,10000.15504257
929,10000.144781570001
930,10000.14654757
931,10000.15186757
932,10000.157622570001
933,10000.15186757
934,10000.14654757
935,10000.140762570001
936,10000.138967570001
937,10000.13333057
938,10000.139833570001
939,10000.136986570002
940,10000.14386657
941,10000.14654757
942,10000.15979257
943,10000.166984570002
944,10000.16154857
945,10000.17096857
946,10000.178446570002
947,10000.178446570002
948,10000.185947570002
949,10000.17479957
950,10000.182093570002
951,10000.185947570002
952,10000.187820570001
953,10000.191712570002
954,10000.182093570002
955,10000.184113570002
956,10000.17931357
957,10000.185000570002
958,10000.190468570001
959,10000.185947570002
960,10000.185947570002
961,10000.182093570002
962,10000.19526057
963,10000.19650157
964,10000.19526057
965,10000.19714157
966,10000.20281957
967,10000.19714157
968,10000.192617570001
969,10000.187820570001
970,10000.186941570002
971,10000.184113570002
972,10000.184113570002
973,10000.185947570002
974,10000.185947570002
975,10000.189888570001
976,10000.184113570002
977,10000.180191570002
978,10000.17096857
979,10000.166984570002
980,10000.169074570002
981,10000.169074570002
982,10000.169074570002
983,10000.16792257
984,10000.18148257
985,10000.185947570002
986,10000.183010570001
987,10000.184113570002
988,10000.183010570001
989,10000.180191570002
990,10000.178446570002
991,10000.17479957
992,10000.162509570002
993,10000.172701570002
994,10000.166984570002
995,10000.157622570001
996,10000.166984570002
997,10000.163398570001
998,10000.166984570002
999,10000.15407557
1000,10000.14654757
1001,10000.144781570001
1002,10000.15407557
1003,10000.149237570002
1004,10000.15018457
1005,10000.15504257
1006,10000.15504257
1007,10000.14747257
1008,10000.139833570001
1009,10000.14654757
1010,10000.139833570001
1011,10000.13506557
1012,10000.138967570001
1013,10000.15186757
1014,10000.155898570001
1015,10000.155898570001
1016,10000.163398570001
1017,10000.16042157
1018,10000.165233570002
1019,10000.16154857
1020,10000.15979257
1021,10000.169074570002
1022,10000.178446570002
1023,10000.17666357
1024,10000.169074570002
1025,10000.17397157
1026,10000.17479957
1027,10000.178446570002
1028,10000.172701570002
1029,10000.166984570002
1030,10000.15979257
1031,10000.15504257
1032,10000.14654757
1033,10000.14654757
1034,10000.136986570002
1035,10000.140762570001
1036,10000.138967570001
1037,10000.140762570001
1038,10000.138967570001
1039,10000.136986570002
1040,10000.14386657
1041,10000.148458570002
1042,10000.15979257
1043,10000.155898570001
1044,10000.148458570002
1045,10000.14747257
1046,10000.14261457
1047,10000.140762570001
1048,10000.136986570002
1049,10000.13793457
1050,10000.13333057
1051,10000.127556570002
1052,10000.126687570002
1053,10000.13149757
1054,10000.129705570002
1055,10000.136986570002
1056,10000.14261457
1057,10000.144781570001
1058,10000.136986570002
1059,10000.139833570001
1060,10000.140762570001
1061,10000.13333057
1062,10000.13506557
1063,10000.13333057
1064,10000.122775570002
1065,10000.119100570002
1066,10000.12489357
1067,10000.12186957
1068,10000.12186957
1069,10000.12395857
1070,10000.130274570001
1071,10000.138967570001
1072,10000.14261457
1073,10000.144781570001
1074,10000.144781570001
1075,10000.14386657
1076,10000.141747570002
1077,10000.141747570002
1078,10000.136986570002
1079,10000.138967570001
1080,10000.14654757
1081,10000.144781570001
1082,10000.149237570002
1083,10000.15407557
1084,10000.155898570001
1085,10000.16154857
1086,10000.155898570001
1087,10000.156785570001
1088,10000.15186757
1089,10000.15018457
1090,10000.15186757
1091,10000.15018457
1092,10000.15133457
1093,10000.163398570001
1094,10000.165233570002
1095,10000.16792257
1096,10000.17096857
1097,10000.16792257
1098,10000.164335570002
1099,10000.169074570002
1100,10000.172701570002
1101,10000.17666357
1102,10000.15133457
1103,10000.14654757
1104,10000.15186757
1105,10000.155898570001
1106,10000.155898570001
1107,10000.16042157
1108,10000.15979257
1109,10000.16154857
1110,10000.130274570001
1111,10000.128777570002
1112,10000.13149757
1113,10000.14261457
1114,10000.14654757
1115,10000.14261457
1116,10000.136986570002
1117,10000.140762570001
1118,10000.13506557
1119,10000.13506557
1120,10000.127556570002
1121,10000.125741570002
1122,10000.116488570002
1123,10000.120037570001
1124,10000.12132657
1125,10000.12395857
1126,10000.129705570002
1127,10000.12395857
1128,10000.12395857
1129,10000.118292570001
1130,10000.12186957
1131,10000.120037570001
1132,10000.118292570001
1133,10000.110743570001
1134,10000.10891957
1135,10000.114616570001
1136,10000.116488570002
1137,10000.112565570002
1138,10000.106790570002
1139,10000.110743570001
1140,10000.110743570001
1141,10000.112565570002
1142,10000.110743570001
1143,10000.112565570002
1144,10000.109847570002
1145,10000.109847570002
1146,10000.109847570002
1147,10000.10230557
1148,10000.106240570001
1149,10000.101400570002
1150,10000.103243570002
1151,10000.104978570002
1152,10000.10891957
1153,10000.11527557
1154,10000.110743570001
1155,10000.106790570002
1156,10000.110743570001
1157,10000.118292570001
1158,10000.128777570002
1159,10000.125741570002
1160,10000.13149757
1161,10000.136986570002
1162,10000.136986570002
1163,10000.138967570001
1164,10000.14261457
1165,10000.149237570002
1166,10000.15504257
1167,10000.15407557
1168,10000.149237570002
1169,10000.149237570002
1170,10000.148458570002
1171,10000.14654757
1172,10000.14386657
1173,10000.140762570001
1174,10000.140762570001
1175,10000.14747257
1176,10000.15018457
1177,10000.155898570001
1178,10000.15979257
1179,10000.165233570002
1180,10000.166984570002
1181,10000.172701570002
1182,10000.17759957
1183,10000.185947570002
1184,10000.193494570001
1185,10000.188980570001
1186,10000.187820570001
1187,10000.184113570002
1188,10000.191712570002
1189,10000.193494570001
1190,10000.189888570001
1191,10000.206660570002
1192,10000.21033757
1193,10000.21219157
1194,10000.20493757
1195,10000.206660570002
1196,10000.214230570002
1197,10000.216052570002
1198,10000.201006570001
1199,10000.199211570001
1200,10000.21033757
1201,10000.20559857
1202,10000.201006570001
1203,10000.20493757
1204,10000.21219157
1205,10000.22050857
1206,10000.20493757
1207,10000.182093570002
1208,10000.178446570002
1209,10000.17096857
1210,10000.166984570002
1211,10000.172701570002
1212,10000.17759957
1213,10000.17479957
1214,10000.16792257
1215,10000.16154857
1216,10000.152804570002
1217,10000.157622570001
1218,10000.15407557
1219,10000.15186757
1220,10000.157622570001
1221,10000.157622570001
1222,10000.15186757
1223,10000.14654757
1224,10000.148458570002
1225,10000.152804570002
1226,10000.15407557
1227,10000.15407557
1228,10000.14261457
1229,10000.15186757
1230,10000.148458570002
1231,10000.148458570002
1232,10000.14261457
1233,10000.138967570001
1234,10000.13506557
1235,10000.14261457
1236,10000.14386657
1237,10000.14654757
1238,10000.14747257
1239,10000.15186757
1240,10000.157622570001
1241,10000.169074570002
1242,10000.17666357
1243,10000.17931357
1244,10000.178446570002
1245,10000.172701570002
1246,10000.162509570002
1247,10000.15407557
1248,10000.158865570002
1249,10000.15133457
1250,10000.155898570001
1251,10000.165233570002
1252,10000.165233570002
1253,10000.17000157
1254,10000.17666357
1255,10000.17931357
1256,10000.184113570002
1257,10000.184113570002
1258,10000.17931357
1259,10000.182093570002
1260,10000.182093570002
1261,10000.183010570001
1262,10000.184113570002
1263,10000.184113570002
1264,10000.184113570002
1265,10000.185947570002
1266,10000.191712570002
1267,10000.193494570001
1268,10000.185947570002
1269,10000.184113570002
1270,10000.185947570002
1271,10000.178446570002
1272,10000.172701570002
1273,10000.183010570001
1274,10000.184113570002
1275,10000.185000570002
1276,10000.187820570001
1277,10000.187820570001
1278,10000.184113570002
1279,10000.189888570001
1280,10000.182093570002
1281,10000.18148257
1282,10000.17545957
1283,10000.180191570002
1284,10000.189888570001
1285,10000.209489570001
1286,10000.219945570001
1287,10000.219945570001
1288,10000.21507057
1289,10000.214230570002
1290,10000.191712570002
1291,10000.199211570001
1292,10000.20281957
1293,10000.21033757
1294,10000.214230570002
1295,10000.20856457
1296,10000.199211570001
1297,10000.20559857
1298,10000.19714157
1299,10000.187820570001
1300,10000.187820570001
1301,10000.191712570002
1302,10000.19714157
1303,10000.194334570002
1304,10000.178446570002
1305,10000.172701570002
1306,10000.172701570002
1307,10000.178446570002
1308,10000.185947570002
1309,10000.193494570001
1310,10000.199211570001
1311,10000.19714157
1312,10000.184113570002
1313,10000.180191570002
1314,10000.184113570002
1315,10000.184113570002
1316,10000.187820570001
1317,10000.187820570001
1318,10000.184113570002
1319,10000.184113570002
1320,10000.178446570002
1321,10000.17931357
1322,10000.178446570002
1323,10000.180191570002
1324,10000.178446570002
1325,10000.187820570001
1326,10000.185947570002
1327,10000.169074570002
1328,10000.169074570002
1329,10000.16154857
1330,10000.14261457
1331,10000.118292570001
1332,10000.118292570001
1333,10000.109847570002
1334,10000.101400570002
1335,10000.10891957
1336,10000.110743570001
1337,10000.116488570002
1338,10000.120037570001
1339,10000.12186957
1340,10000.114616570001
1341,10000.111658570002
1342,10000.107757570002
1343,10000.112565570002
1344,10000.127556570002
1345,10000.129705570002
1346,10000.130274570001
1347,10000.13149757
1348,10000.13333057
1349,10000.130274570001
1350,10000.118292570001
1351,10000.106790570002
1352,10000.106790570002
1353,10000.104978570002
1354,10000.109847570002
1355,10000.097498570001
1356,10000.09119957
1357,10000.104978570002
1358,10000.097498570001
1359,10000.101400570002
1360,10000.103243570002
1361,10000.10413157
1362,10000.09382157
1363,10000.097498570001
1364,10000.103243570002
1365,10000.103243570002
1366,10000.10018857
1367,10000.104978570002
1368,10000.110743570001
1369,10000.10891957
1370,10000.097498570001
1371,10000.095724570001
1372,10000.104978570002
1373,10000.103243570002
1374,10000.106790570002
1375,10000.104978570002
1376,10000.104978570002
1377,10000.101400570002
1378,10000.099568570002
1379,10000.103243570002
1380,10000.095724570001
1381,10000.097498570001
1382,10000.103243570002
1383,10000.099568570002
1384,10000.103243570002
1385,10000.104978570002
1386,10000.101400570002
1387,10000.106790570002
1388,10000.112565570002
1389,10000.113660570001
1390,10000.12395857
1391,10000.12489357
1392,10000.122775570002
1393,10000.12489357
1394,10000.125741570002
1395,10000.12395857
1396,10000.15018457
1397,10000.166424570001
1398,10000.158865570002
1399,10000.16042157
1400,10000.15407557
1401,10000.165233570002
1402,10000.165233570002
1403,10000.163398570001
1404,10000.157622570001
1405,10000.156785570001
1406,10000.15018457
